ID,Sexo,Idade,CartaodeCredito,ChequeEspecial,Renda,LimiteCartaodeCredito,LimiteChequeEspecial,Devedor,SaldoDevedor
2989,1,43,0,0,2190.83,41.15,1726.15,1,2142.52
2990,0,22,1,1,3617.08,2519.0,3942.96,0,0
2991,0,18,0,1,2938.67,2123.45,2123.66,1,7920.37
2992,0,35,1,1,2580.69,2314.35,2032.71,0,0
2993,0,22,1,1,3990.63,2922.39,454.62,1,4577.46
2994,1,24,0,1,3195.66,1709.59,3570.07,1,4000.42
2995,1,45,0,0,2563.98,615.88,465.7,1,7685.08
2996,0,38,1,1,2043.94,992.33,1219.44,0,0
2997,1,30,1,0,4357.42,2312.55,3688.04,1,6293.02
2998,0,22,1,1,3616.66,2644.19,2511.64,1,9304.35
2999,1,46,0,0,2758.59,2241.04,3933.44,0,0
3000,0,32,1,1,2173.3,3792.06,1668.33,1,3931.81
